Date_Last_Researched,Latitude,Longitude,Country,Capacity_(MW),Technology_Type,Status,Start_year,Retired_year,Subregion,Region,GEM_location_ID,GEM_phase_ID,PV_value
9/28/2023,33.7841,-118.0509,United States,10,PV,construction,2023,,Northern America,North America,L832694,G838285,4.918
11/30/2022,44.5346,-68.3788,United States,7,PV,operating,2022,,Northern America,North America,L812039,G814640,3.824
11/30/2022,44.5357,-68.3547,United States,7,PV,operating,2022,,Northern America,North America,L812040,G814641,3.813
9/28/2023,30.9101,-84.5482,United States,3,PV,operating,2022,,Northern America,North America,L832695,G838286,4.305
11/30/2022,34.9705,-80.3896,United States,5,PV,operating,2015,,Northern America,North America,L812100,G814706,4.251
11/30/2022,40.0985,-74.8259,United States,1.4,PV,operating,2016,,Northern America,North America,L812118,G814724,3.918
11/30/2022,42.0197,-71.6041,United States,1,PV,operating,2017,,Northern America,North America,L812119,G814725,3.918
9/28/2023,33.1558,-97.2546,United States,2.5,PV,pre-construction,2023,,Northern America,North America,L832713,G838304,4.399
9/28/2023,39.939,-75.108,United States,2.2,PV,operating,2017,,Northern America,North America,L812158,G814764,3.912
9/28/2023,39.939,-75.108,United States,1.5,PV,operating,2017,,Northern America,North America,L812158,G814765,3.912
11/30/2022,39.1664,-94.6969,United States,1,PV,operating,2017,,Northern America,North America,L812184,G814792,4.08
11/30/2022,36.3422,-78.1732,United States,5,PV,cancelled,,,Northern America,North America,L812191,G814799,4.167
11/30/2022,36.383,-78.612,United States,5,PV,operating,2021,,Northern America,North America,L812192,G814800,4.176
11/30/2022,36.3518,-78.1499,United States,5,PV,cancelled,,,Northern America,North America,L812193,G814801,4.155
11/30/2022,36.3726,-78.5985,United States,5,PV,operating,2015,,Northern America,North America,L812194,G814802,4.191
11/30/2022,41.7749,-70.6959,United States,4,PV,operating,2018,,Northern America,North America,L812268,G814878,3.932
11/30/2022,41.7829,-70.6907,United States,1.5,PV,operating,2018,,Northern America,North America,L812269,G814879,3.936
11/30/2022,42.2401,-72.0555,United States,4.2,PV,operating,2021,,Northern America,North America,L812270,G814880,3.896
11/30/2022,44.1736,-69.1233,United States,3.5,PV,operating,2021,,Northern America,North America,L812271,G814881,3.9
11/30/2022,42.0966,-71.5054,United States,1,PV,operating,2021,,Northern America,North America,L812272,G814882,3.909
11/30/2022,41.6791,-70.8364,United States,4.8,PV,operating,2018,,Northern America,North America,L812273,G814883,3.95
11/30/2022,41.7822,-70.6877,United States,1.5,PV,operating,2018,,Northern America,North America,L812274,G814884,3.936
11/30/2022,42.6375,-71.4036,United States,1.6,PV,operating,2021,,Northern America,North America,L812275,G814885,3.898
11/30/2022,41.7956,-71.2266,United States,1.6,PV,operating,2015,,Northern America,North America,L812276,G814886,3.941
9/28/2023,44.5871,-69.5508,United States,4.5,PV,announced,2023,,Northern America,North America,L832752,G838348,3.847
11/30/2022,42.0853,-71.5267,United States,3,PV,operating,2017,,Northern America,North America,L812277,G814887,3.911
11/30/2022,41.7837,-70.6932,United States,1,PV,operating,2018,,Northern America,North America,L812278,G814888,3.936
11/30/2022,21.6408,-157.925,United States,3.1,PV,operating,2021,,Northern America,North America,L812280,G814890,4.252
11/30/2022,33.498,-112.813,United States,14.8,PV,operating,2013,,Northern America,North America,L811985,G814586,5.276
11/30/2022,34.839,-77.2288,United States,5,PV,operating,2019,,Northern America,North America,L811986,G814587,4.183
11/30/2022,41.797,-75.068,United States,2,PV,operating,2018,,Northern America,North America,L811987,G814588,3.592
11/30/2022,35.7875,-78.1397,United States,5,PV,operating,2013,,Northern America,North America,L811988,G814589,4.205
11/30/2022,30.9672,-84.6255,United States,1,PV,operating,2019,,Northern America,North America,L811989,G814590,4.352
11/30/2022,36.0724,-79.3475,United States,5,PV,operating,2017,,Northern America,North America,L811990,G814591,4.187
11/30/2022,44.7024,-117.763,United States,15,PV,operating,2020,,Northern America,North America,L811991,G814592,4.265
11/30/2022,36.2703,-77.0603,United States,5,PV,operating,2016,,Northern America,North America,L811993,G814594,4.142
11/30/2022,39.5703,-77.3634,United States,9,PV,operating,2016,,Northern America,North America,L811992,G814593,3.886
11/30/2022,35.3176,-118.9901,United States,1.4,PV,operating,2015,,Northern America,North America,L811994,G814595,5.012
11/30/2022,35.4118,-118.969,United States,1.1,PV,operating,2010,,Northern America,North America,L811995,G814596,4.973
11/30/2022,35.3299,-118.9931,United States,1,PV,operating,2017,,Northern America,North America,L811996,G814597,5.004
11/30/2022,35.325,-118.982,United States,5.3,PV,operating,2017,,Northern America,North America,L811997,G814598,4.997
11/30/2022,45.2694,-122.772,United States,1.4,PV,operating,2012,,Northern America,North America,L811998,G814599,3.553
11/30/2022,43.7932,-70.7569,United States,5,PV,operating,2022,,Northern America,North America,L811999,G814600,3.911
11/30/2022,35.0435,-82.1128,United States,2,PV,operating,2020,,Northern America,North America,L812000,G814601,4.282
11/30/2022,45.077,-123.395,United States,2.2,PV,operating,2018,,Northern America,North America,L812001,G814602,3.666
11/30/2022,35.4589,-79.1739,United States,5,PV,operating,2015,,Northern America,North America,L812002,G814603,4.206
11/30/2022,34.4667,-79.1524,United States,5.4,PV,operating,2017,,Northern America,North America,L812003,G814604,4.267
11/30/2022,39.436,-76.2201,United States,2,PV,operating,2015,,Northern America,North America,L812004,G814605,3.981
11/30/2022,39.436,-76.2201,United States,2,PV,operating,2015,,Northern America,North America,L812005,G814606,3.981
11/30/2022,39.436,-76.2201,United States,2,PV,operating,2015,,Northern America,North America,L812006,G814607,3.981
11/30/2022,39.436,-76.2201,United States,2,PV,operating,2015,,Northern America,North America,L812007,G814608,3.981
11/30/2022,29.681,-99.7622,United States,1.5,PV,operating,2017,,Northern America,North America,L812008,G814609,4.217
11/30/2022,33.9538,-79.9371,United States,2,PV,operating,2021,,Northern America,North America,L812009,G814610,4.262
9/28/2023,43.0704,-74.7308,United States,5,PV,operating,2022,,Northern America,North America,L832692,G838283,3.575
11/30/2022,39.9237,-108.463,United States,4,PV,operating,2018,,Northern America,North America,L812010,G814611,4.534
11/30/2022,21.323,-158.046,United States,15,PV,announced,2024,,Northern America,North America,L812011,G814612,4.767
11/30/2022,34.6356,-78.9287,United States,5,PV,operating,2017,,Northern America,North America,L812012,G814613,4.258
11/30/2022,43.2514,-75.1772,United States,1,PV,operating,2019,,Northern America,North America,L812013,G814614,3.525
11/30/2022,36.2692,-76.2995,United States,3.1,PV,operating,2016,,Northern America,North America,L812014,G814615,4.202
11/30/2022,41.6597,-70.3956,United States,4,PV,operating,2014,,Northern America,North America,L812015,G814616,3.973
11/30/2022,33.237,-81.351,United States,5.4,PV,operating,2017,,Northern America,North America,L812016,G814617,4.276
11/30/2022,44.9445,-94.0739,United States,1,PV,operating,2018,,Northern America,North America,L812017,G814618,3.94
11/30/2022,42.362,-72.109,United States,1.5,PV,operating,2014,,Northern America,North America,L812018,G814619,3.873
11/30/2022,42.4193,-72.1139,United States,1,PV,operating,2018,,Northern America,North America,L812019,G814620,3.909
11/30/2022,41.9463,-71.8838,United States,1.7,PV,operating,2017,,Northern America,North America,L812020,G814621,3.884
11/30/2022,42.1622,-71.8645,United States,11.9,PV,operating,2016,,Northern America,North America,L812021,G814622,3.934
11/30/2022,39.4877,-74.6004,United States,1.5,PV,operating,2019,,Northern America,North America,L812022,G814623,4.008
11/30/2022,45.3962,-91.8276,United States,3,PV,operating,2021,,Northern America,North America,L812023,G814624,3.886
11/30/2022,42.0326,-72.5049,United States,2,PV,operating,2021,,Northern America,North America,L812024,G814625,3.863
11/30/2022,42.572,-72.164,United States,1,PV,operating,2017,,Northern America,North America,L812025,G814626,3.852
11/30/2022,44.7254,-72.184,United States,1.9,PV,operating,2014,,Northern America,North America,L812026,G814627,3.492
11/30/2022,27.926,-81.8191,United States,7.3,PV,operating,2018,,Northern America,North America,L812027,G814628,4.417
11/30/2022,42.7893,-70.8801,United States,2,PV,operating,2017,,Northern America,North America,L812028,G814629,3.984
11/30/2022,42.9133,-73.2142,United States,2.2,PV,operating,2018,,Northern America,North America,L812029,G814630,3.611
11/30/2022,34.2154,-79.1042,United States,2,PV,cancelled,,,Northern America,North America,L812030,G814631,4.235
11/30/2022,36.0586,-77.7608,United States,5.2,PV,operating,2016,,Northern America,North America,L812031,G814632,4.184
11/30/2022,35.2201,-81.3301,United States,3.5,PV,operating,2013,,Northern America,North America,L812032,G814633,4.235
11/30/2022,35.4745,-77.1191,United States,5,PV,operating,2018,,Northern America,North America,L812033,G814634,4.167
11/30/2022,35.1483,-76.8102,United States,5,PV,operating,2017,,Northern America,North America,L812034,G814635,4.194
11/30/2022,39.036,-76.0543,United States,1.7,PV,operating,2019,,Northern America,North America,L812038,G814639,4.097
9/28/2023,42.284,-72.677,United States,5,PV,operating,2022,,Northern America,North America,L832696,G838287,3.849
11/30/2022,35.5979,-77.6094,United States,5,PV,operating,2019,,Northern America,North America,L812041,G814642,4.2
11/30/2022,43.2256,-78.3559,United States,3.5,PV,operating,2020,,Northern America,North America,L812042,G814643,3.538
11/30/2022,38.1364,-121.149,United States,1.5,PV,operating,2014,,Northern America,North America,L812043,G814644,4.838
11/30/2022,35.5403,-79.4491,United States,2,PV,operating,2017,,Northern America,North America,L812044,G814645,4.204
11/30/2022,44.0608,-121.237,United States,10,PV,operating,2018,,Northern America,North America,L812045,G814646,4.516
11/30/2022,44.1297,-92.5841,United States,1,PV,construction,2023,,Northern America,North America,L812046,G814647,3.895
11/30/2022,36.2761,-78.3772,United States,4.8,PV,operating,2014,,Northern America,North America,L812049,G814650,4.196
11/30/2022,34.6101,-77.9242,United States,5,PV,operating,2017,,Northern America,North America,L812047,G814648,4.194
11/30/2022,34.6119,-77.9289,United States,4.9,PV,operating,2018,,Northern America,North America,L812048,G814649,4.198
11/30/2022,35.456,-77.134,United States,15,PV,operating,2015,,Northern America,North America,L812050,G814651,4.169
11/30/2022,41.153,-74.6381,United States,7.4,PV,operating,2015,,Northern America,North America,L812051,G814652,3.783
11/30/2022,40.6914,-80.3239,United States,1.3,PV,operating,2012,,Northern America,North America,L812052,G814653,3.504
11/30/2022,45.1746,-93.6841,United States,1,PV,operating,2019,,Northern America,North America,L812053,G814654,3.941
11/30/2022,45.1749,-93.6837,United States,1,PV,operating,2019,,Northern America,North America,L812054,G814655,3.941
11/30/2022,45.1757,-93.6797,United States,1,PV,operating,2019,,Northern America,North America,L812055,G814656,3.931
11/30/2022,45.1757,-93.6794,United States,1,PV,operating,2019,,Northern America,North America,L812056,G814657,3.931
11/30/2022,45.1755,-93.6839,United States,1,PV,operating,2019,,Northern America,North America,L812057,G814658,3.936
9/28/2023,34.1519,-78.8916,United States,5,PV,operating,2022,,Northern America,North America,L832699,G838290,4.25
11/30/2022,42.0088,-73.3379,United States,1.5,PV,operating,2018,,Northern America,North America,L812058,G814659,3.735
9/28/2023,42.0099,-73.3349,United States,1.5,PV,operating,2018,,Northern America,North America,L832700,G838291,3.735
11/30/2022,40.5683,-74.2425,United States,1.8,PV,operating,2011,,Northern America,North America,L812059,G814660,3.954
11/30/2022,37.3351,-79.481,United States,3,PV,operating,2017,,Northern America,North America,L812060,G814661,4.129
11/30/2022,35.1785,-81.665,United States,4,PV,operating,2016,,Northern America,North America,L812061,G814662,4.252
11/30/2022,35.1615,-78.0901,United States,3.4,PV,operating,2018,,Northern America,North America,L812062,G814663,4.237
11/30/2022,42.2361,-72.3682,United States,4,PV,operating,2018,,Northern America,North America,L812063,G814664,3.849
11/30/2022,42.2596,-72.4004,United States,1,PV,operating,2015,,Northern America,North America,L812064,G814665,3.844
11/30/2022,33.6677,-78.918,United States,1.6,PV,operating,2018,,Northern America,North America,L812065,G814666,4.387
11/30/2022,34.2755,-79.8781,United States,6.1,PV,shelved,,,Northern America,North America,L812066,G814667,4.279
11/30/2022,45.1122,-123.235,United States,1.6,PV,operating,2011,,Northern America,North America,L812067,G814668,3.681
11/30/2022,45.5073,-95.1273,United States,1,PV,operating,2020,,Northern America,North America,L812068,G814669,4.003
11/30/2022,42.075,-71.7031,United States,3,PV,operating,2013,,Northern America,North America,L812069,G814670,3.91
11/30/2022,42.4498,-76.1211,United States,5,PV,operating,2021,,Northern America,North America,L812070,G814671,3.519
11/30/2022,42.4519,-76.1211,United States,5,PV,operating,2021,,Northern America,North America,L812071,G814672,3.535
11/30/2022,42.453,-76.1318,United States,5,PV,operating,2021,,Northern America,North America,L812072,G814673,3.519
11/30/2022,39.7201,-86.1931,United States,3.8,PV,operating,2015,,Northern America,North America,L812073,G814674,3.841
11/30/2022,39.4505,-98.1048,United States,2,PV,operating,2022,,Northern America,North America,L812074,G814675,4.38
11/30/2022,35.4701,-81.5083,United States,4,PV,operating,2012,,Northern America,North America,L812075,G814676,4.245
11/30/2022,40.8256,-74.7147,United States,1.4,PV,operating,2010,,Northern America,North America,L812076,G814677,3.861
11/30/2022,42.9352,-77.4711,United States,1.4,PV,operating,2019,,Northern America,North America,L812077,G814678,3.499
11/30/2022,35.3962,-78.5622,United States,4.9,PV,operating,2020,,Northern America,North America,L812078,G814679,4.253
11/30/2022,36.4201,-77.1003,United States,5,PV,operating,2016,,Northern America,North America,L812079,G814680,4.172
11/15/2023,44.7662,-93.8579,United States,1,PV,operating,2016,,Northern America,North America,L812080,G814681,3.93
